source,target,ligand,receptor,weight
GABAergic,GABAergic,TDGF1,ACVR1C,-0.0
GABAergic,GABAergic,SCT,GPR84,-0.0
GABAergic,GABAergic,ITIH2,FCER1A,-0.0
GABAergic,GABAergic,HP,ASGR1,-0.0
GABAergic,GABAergic,HP,CD163,-0.0
GABAergic,GABAergic,HSPA1A,GRIN2D,-0.0
GABAergic,GABAergic,IL34,PTPRZ1,-0.0
GABAergic,GABAergic,IL6,F3,-0.0
GABAergic,GABAergic,HDC,HRH3,-0.0
GABAergic,Endothelial,TIMP1,CD63,-0.0
GABAergic,Microglia,IL34,PTPRZ1,-0.0
GABAergic,Endothelial,FN1,MAG,-0.0
GABAergic,Endothelial,PPBP,CXCR1,-0.0
GABAergic,Endothelial,HP,CD163,-0.0
GABAergic,Endothelial,MFGE8,PDGFRB,-0.0
GABAergic,Endothelial,HSPA1A,GRIN2D,-0.0
GABAergic,Endothelial,IL34,PTPRZ1,-0.0
GABAergic,Endothelial,IL6,F3,-0.0
GABAergic,Endothelial,IL6,MUSK,-0.0
GABAergic,Endothelial,ITIH2,FCER1A,-0.0
GABAergic,Endothelial,LGALS3,LAG3,-0.0
GABAergic,Endothelial,LPL,GPIHBP1,-0.0
GABAergic,Endothelial,MSMP,CCR2,-0.0
GABAergic,Endothelial,PPBP,ACKR1,-0.0
Endothelial,Oligodendrocyte,CXCL9,CCR3,-0.0
Endothelial,Oligodendrocyte,CYTL1,CCR2,-0.0
Endothelial,Oligodendrocyte,EDN1,EDNRB,-0.0
Endothelial,Oligodendrocyte,F10,F3,-0.0
Endothelial,Oligodendrocyte,CXCL1,ACKR1,-0.0
Endothelial,Oligodendrocyte,CXCL1,CXCR1,-0.0
Endothelial,Oligodendrocyte,CXCL1,CXCR2,-0.0
Endothelial,Oligodendrocyte,CXCL10,ACKR1,-0.0
Endothelial,Oligodendrocyte,CXCL10,CCR3,-0.0
Endothelial,Oligodendrocyte,CXCL10,SDC4,-0.0
Endothelial,Oligodendrocyte,HDC,HRH3,-0.0
Endothelial,Oligodendrocyte,HP,ASGR1,-0.0
Endothelial,Oligodendrocyte,HP,CD163,-0.0
Endothelial,Oligodendrocyte,SAA1,FPR2,-0.0
Endothelial,Oligodendrocyte,PROK2,PROKR1,-0.0
Endothelial,Oligodendrocyte,PTN,PTPRZ1,-0.0
Endothelial,Oligodendrocyte,RIMS1,SLC17A7,-0.0
GABAergic,Endothelial,PPY,NPY5R,-0.0
Endothelial,Oligodendrocyte,RLN3,GPR84,-0.0
GABAergic,Endothelial,NPY,NPY5R,-0.0
Endothelial,Oligodendrocyte,CXCL3,ACKR1,-0.0
Endothelial,Microglia,SNCA,LAG3,-0.0
Endothelial,Oligodendrocyte,ANXA1,FPR1,-0.0
Endothelial,Oligodendrocyte,APOB,LSR,-0.0
Endothelial,Oligodendrocyte,APOB,TREM2,-0.0
Endothelial,Oligodendrocyte,APP,FPR2,-0.0
Endothelial,Oligodendrocyte,B2M,KLRC1,-0.0
Endothelial,Oligodendrocyte,B2M,KLRC2,-0.0
Endothelial,Oligodendrocyte,B2M,KLRD1,-0.0
Endothelial,Microglia,SELPLG,SELL,-0.0
Endothelial,Oligodendrocyte,CALCA,GPR84,-0.0
Endothelial,Microglia,PTN,PTPRZ1,-0.0
Endothelial,Microglia,PPBP,ACKR1,-0.0
Endothelial,Microglia,TNF,FAS,-0.0
Endothelial,Oligodendrocyte,SAA1,FPR1,-0.0
Endothelial,Oligodendrocyte,S100A4,CCR5,-0.0
GABAergic,Endothelial,PGLYRP1,TREM1,-0.0
GABAergic,Endothelial,PNOC,OPRL1,-0.0
GABAergic,Astrocyte,CCL11,CCR3,-0.0
GABAergic,Astrocyte,CCL11,CCR2,-0.0
GABAergic,Astrocyte,CCL11,ACKR1,-0.0
Endothelial,Oligodendrocyte,TIMP1,CD63,-0.0
GABAergic,Endothelial,PENK,OPRL1,-0.0
Endothelial,Oligodendrocyte,CXCL2,XCR1,-0.0
Endothelial,Oligodendrocyte,CXCL3,CXCR1,-0.0
Endothelial,Oligodendrocyte,CXCL3,CXCR2,-0.0
Endothelial,Oligodendrocyte,CXCL5,ACKR1,-0.0
Endothelial,Oligodendrocyte,CXCL5,CXCR1,-0.0
Endothelial,Oligodendrocyte,CXCL5,CXCR2,-0.0
Endothelial,Oligodendrocyte,CXCL9,ACKR1,-0.0
GABAergic,Endothelial,NTS,NTSR2,-0.0
Endothelial,Oligodendrocyte,ANGPTL4,GPIHBP1,-0.0
Endothelial,Oligodendrocyte,RLN3,RAMP2,-0.0
Endothelial,Oligodendrocyte,CCL5,CCR3,-0.0
GABAergic,Astrocyte,CALCB,RAMP1,-0.0
Endothelial,Pericyte,RIMS1,SLC17A7,-0.0
Endothelial,Pericyte,RLN3,GPR84,-0.0
GABAergic,Astrocyte,B2M,KLRC2,-0.0
GABAergic,Astrocyte,ANGPTL4,GPIHBP1,-0.0
GABAergic,Astrocyte,ANGPTL4,SDC4,-0.0
GABAergic,Astrocyte,ANXA1,FPR1,-0.0
GABAergic,Astrocyte,APOB,LSR,-0.0
GABAergic,Astrocyte,APOB,TREM2,-0.0
GABAergic,Astrocyte,APP,FPR2,-0.0
GABAergic,Astrocyte,B2M,KLRC1,-0.0
GABAergic,Astrocyte,B2M,KLRD1,-0.0
GABAergic,Astrocyte,ADM,RAMP1,-0.0
GABAergic,Astrocyte,BMP8A,TGFBR1,-0.0
GABAergic,Astrocyte,CALCA,GPR84,-0.0
GABAergic,Astrocyte,CALCB,GPR84,-0.0
Endothelial,Pericyte,TDGF1,ACVR1C,-0.0
Endothelial,Pericyte,PTN,PTPRZ1,-0.0
Endothelial,Pericyte,THBS1,SDC4,-0.0
Endothelial,Pericyte,TNF,FAS,-0.0
Endothelial,Pericyte,CCL3,CCR1,-0.0
Endothelial,Pericyte,CCL3,CCR3,-0.0
Endothelial,Pericyte,CCL3,CCR5,-0.0
Endothelial,Pericyte,CCL11,ACKR1,-0.0
Endothelial,Pericyte,CAMP,IGF1R,-0.0
Endothelial,Pericyte,CCL4,CCR3,-0.0
Endothelial,Pericyte,CCL28,CCR3,-0.0
Endothelial,Pericyte,B2M,KLRC1,-0.0
Endothelial,Pericyte,ADM,GPR84,-0.0
GABAergic,Astrocyte,CALCB,RAMP2,-0.0
Endothelial,Oligodendrocyte,CSF3,CSF1R,-0.0
GABAergic,Astrocyte,CAMP,FPR2,-0.0
Endothelial,Pericyte,SELPLG,SELL,-0.0
Endothelial,Oligodendrocyte,CXCL12,AVPR1A,-0.0
Endothelial,Oligodendrocyte,CGA,RAMP2,-0.0
Endothelial,Oligodendrocyte,FGL1,LAG3,-0.0
Endothelial,Oligodendrocyte,FN1,CD79A,-0.0
Endothelial,Oligodendrocyte,GAST,CCKBR,-0.0
Endothelial,Oligodendrocyte,GAST,GPR152,-0.0
Endothelial,Oligodendrocyte,GZMA,F2RL1,-0.0
Endothelial,Oligodendrocyte,CXCL2,CXCR2,-0.0
Endothelial,Oligodendrocyte,CXCL2,CXCR1,-0.0
Endothelial,Oligodendrocyte,CXCL2,ACKR1,-0.0
Endothelial,Oligodendrocyte,COL3A1,MAG,-0.0
Endothelial,Oligodendrocyte,CD177,PECAM1,-0.0
Endothelial,Oligodendrocyte,CD34,SELL,-0.0
Endothelial,Oligodendrocyte,CD40LG,CD53,-0.0
Endothelial,Oligodendrocyte,CD40LG,CD9,-0.0
Endothelial,Oligodendrocyte,CFP,NCR1,-0.0
Endothelial,Oligodendrocyte,CGA,GPR84,-0.0
Endothelial,Oligodendrocyte,CSF2,CSF1R,-0.0
Endothelial,Oligodendrocyte,CCL3,CCR5,-0.0
Endothelial,Oligodendrocyte,CCL4,CCR3,-0.0
GABAergic,Astrocyte,ADM,RAMP2,-0.0
GABAergic,Astrocyte,ADM,GPR84,-0.0
Endothelial,Pericyte,RLN3,RAMP2,-0.0
Endothelial,Pericyte,SNCA,LAG3,-0.0
Endothelial,Pericyte,S100A4,CCR5,-0.0
Endothelial,Pericyte,SAA1,FPR1,-0.0
Endothelial,Pericyte,SAA1,FPR2,-0.0
Endothelial,Pericyte,SCT,GPR84,-0.0
Endothelial,Pericyte,SCT,RAMP2,-0.0
Endothelial,Pericyte,XCL1,XCR1,-0.0
Endothelial,Pericyte,ANGPTL4,GPIHBP1,-0.0
Endothelial,Microglia,XCL1,XCR1,-0.0
Endothelial,Microglia,PPBP,CXCR2,-0.0
Endothelial,GABAergic,CALCB,RAMP2,-0.0
Endothelial,GABAergic,CAMP,FPR2,-0.0
Endothelial,GABAergic,CAMP,IGF1R,-0.0
Endothelial,GABAergic,CCL1,ACKR1,-0.0
Endothelial,GABAergic,CCL11,ACKR1,-0.0
Endothelial,GABAergic,CCL11,CCR2,-0.0
Endothelial,Endothelial,TNF,VSIR,-0.0
Endothelial,Endothelial,VWF,SIRPA,-0.0
Endothelial,Endothelial,XCL1,XCR1,-0.0
Endothelial,GABAergic,CCL11,CCR5,-0.0
Endothelial,GABAergic,CD177,PECAM1,-0.0
Endothelial,GABAergic,CCL8,CCR3,-0.0
Endothelial,GABAergic,CCL2,ACKR1,-0.0
Endothelial,GABAergic,CCL5,ACKR1,-0.0
Endothelial,GABAergic,CCL2,CCR3,-0.0
Endothelial,GABAergic,CCL24,CCR2,-0.0
Endothelial,GABAergic,CCL24,CCR3,-0.0
Endothelial,GABAergic,CCL28,CCR3,-0.0
Endothelial,GABAergic,CCL3,CCR3,-0.0
Endothelial,GABAergic,CCL4,CCR3,-0.0
Endothelial,GABAergic,CCL4,GPR152,-0.0
Endothelial,GABAergic,CCL5,CCR1,-0.0
Endothelial,GABAergic,CCL8,CCR2,-0.0
Endothelial,GABAergic,CCL5,CCR3,-0.0
Endothelial,GABAergic,CCL5,CCR5,-0.0
Endothelial,GABAergic,CXCL2,ACKR1,-0.0
Endothelial,GABAergic,CXCL2,CXCR2,-0.0
Endothelial,GABAergic,CXCL12,AVPR1A,-0.0
Endothelial,GABAergic,CXCL10,CCR3,-0.0
Endothelial,GABAergic,CALCB,RAMP1,-0.0
Endothelial,GABAergic,CCL17,ACKR1,-0.0
Endothelial,GABAergic,CALCB,GPR84,-0.0
Endothelial,GABAergic,BSG,SLC16A1,-0.0
Endothelial,Endothelial,PGLYRP1,TREM1,-0.0
Endothelial,Endothelial,MSMP,CCR2,-0.0
Endothelial,Endothelial,NPY,NPY5R,-0.0
Endothelial,Endothelial,NTS,NTSR2,-0.0
Endothelial,Endothelial,PENK,OPRL1,-0.0
Endothelial,Endothelial,PF4,ACKR1,-0.0
Endothelial,Endothelial,CCL8,CCR3,-0.0
Endothelial,GABAergic,CCL7,CCR3,-0.0
Endothelial,GABAergic,CCL7,ACKR1,-0.0
Endothelial,GABAergic,CCL5,SDC4,-0.0
Endothelial,Endothelial,SAA1,FPR1,-0.0
Endothelial,Endothelial,SAA1,FPR2,-0.0
Endothelial,Endothelial,SCT,GPR84,-0.0
Endothelial,Endothelial,SCT,RAMP2,-0.0
Endothelial,GABAergic,ANGPTL4,GPIHBP1,-0.0
Endothelial,Endothelial,SELPLG,SELL,-0.0
Endothelial,Endothelial,TDGF1,ACVR1C,-0.0
Endothelial,Endothelial,THBS1,SDC4,-0.0
Endothelial,Endothelial,TIMP1,CD63,-0.0
Endothelial,Endothelial,TNF,FAS,-0.0
Endothelial,Endothelial,SNCA,LAG3,-0.0
Endothelial,GABAergic,ANXA1,FPR1,-0.0
Endothelial,GABAergic,APOB,LSR,-0.0
Endothelial,GABAergic,CCL11,CCR3,-0.0
Endothelial,GABAergic,APP,FPR2,-0.0
Endothelial,GABAergic,B2M,KLRC1,-0.0
Endothelial,GABAergic,B2M,KLRC2,-0.0
Endothelial,GABAergic,B2M,KLRD1,-0.0
Endothelial,GABAergic,BMP8A,TGFBR1,-0.0
Endothelial,GABAergic,CALCA,GPR84,-0.0
Endothelial,Microglia,PPBP,CXCR1,-0.0
Endothelial,GABAergic,CCL19,CCR7,-0.0
Endothelial,GABAergic,CD40LG,CD53,-0.0
Endothelial,Oligodendrocyte,SNCA,LAG3,-0.0
Endothelial,Oligodendrocyte,TDGF1,ACVR1C,-0.0
Endothelial,Oligodendrocyte,PPY,NPY5R,-0.0
Endothelial,Oligodendrocyte,PPBP,CXCR1,-0.0
Endothelial,Oligodendrocyte,HSPA1A,GRIN2D,-0.0
Endothelial,Oligodendrocyte,MSMP,CCR2,-0.0
Endothelial,Oligodendrocyte,IL34,PTPRZ1,-0.0
Endothelial,Oligodendrocyte,IL6,F3,-0.0
Endothelial,Oligodendrocyte,IL6,MUSK,-0.0
Endothelial,Oligodendrocyte,ITIH2,FCER1A,-0.0
Endothelial,Microglia,THBS1,SDC4,-0.0
Endothelial,Oligodendrocyte,PPBP,CXCR2,-0.0
Endothelial,Microglia,TIMP1,CD63,-0.0
Endothelial,Microglia,TNF,VSIR,-0.0
Endothelial,Microglia,PSAP,GPR37,-0.0
Endothelial,Microglia,PTN,PTPRB,-0.0
Endothelial,Microglia,RIMS1,SLC17A7,-0.0
Endothelial,Microglia,SCT,RAMP2,-0.0
Endothelial,Microglia,RLN3,GPR84,-0.0
Endothelial,Microglia,RLN3,RAMP2,-0.0
Endothelial,Microglia,PROK2,PROKR1,-0.0
Endothelial,Microglia,S100A4,CCR5,-0.0
Endothelial,Microglia,SAA1,FPR2,-0.0
Endothelial,Microglia,SCT,GPR84,-0.0
Endothelial,Oligodendrocyte,BMP8A,TGFBR1,-0.0
Endothelial,Oligodendrocyte,CALCB,GPR84,-0.0
Endothelial,Oligodendrocyte,CCL8,CCR1,-0.0
Endothelial,Microglia,SAA1,FPR1,-0.0
Endothelial,Microglia,PPY,NPY5R,-0.0
Endothelial,Oligodendrocyte,SELPLG,SELL,-0.0
Endothelial,GABAergic,CSF3,CSF1R,-0.0
Endothelial,Oligodendrocyte,SCT,RAMP2,-0.0
Endothelial,Oligodendrocyte,LGALS3,LAG3,-0.0
Endothelial,GABAergic,CD40LG,CD9,-0.0
Endothelial,GABAergic,CFP,NCR1,-0.0
Endothelial,GABAergic,CGA,GPR84,-0.0
Endothelial,GABAergic,CGA,RAMP2,-0.0
Endothelial,GABAergic,COL3A1,MAG,-0.0
Endothelial,GABAergic,CSF2,CSF1R,-0.0
Endothelial,GABAergic,CXCL1,ACKR1,-0.0
Endothelial,GABAergic,CCL8,CCR5,-0.0
Endothelial,GABAergic,CXCL1,CXCR1,-0.0
Endothelial,GABAergic,CXCL1,CXCR2,-0.0
Endothelial,GABAergic,CXCL10,ACKR1,-0.0
Endothelial,GABAergic,CXCL10,SDC4,-0.0
GABAergic,Oligodendrocyte,PPBP,CXCR1,-0.0
GABAergic,Pericyte,CD177,PECAM1,-0.0
GABAergic,Oligodendrocyte,PPBP,ACKR1,-0.0
Endothelial,Oligodendrocyte,PPBP,ACKR1,-0.0
Endothelial,Oligodendrocyte,NPY,NPY5R,-0.0
Endothelial,Oligodendrocyte,NTS,NTSR2,-0.0
Endothelial,Oligodendrocyte,PENK,OPRL1,-0.0
Endothelial,Oligodendrocyte,PF4,ACKR1,-0.0
Endothelial,Oligodendrocyte,PGLYRP1,TREM1,-0.0
Endothelial,Oligodendrocyte,CCL8,CCR5,-0.0
Endothelial,Oligodendrocyte,CCL8,CCR3,-0.0
Endothelial,Oligodendrocyte,CCL8,CCR2,-0.0
Endothelial,Oligodendrocyte,ADM,RAMP1,-0.0
GABAergic,Endothelial,EDN1,ADGRL4,-0.0
Endothelial,Oligodendrocyte,PNOC,OPRL1,-0.0
Endothelial,Oligodendrocyte,MFGE8,PDGFRB,-0.0
Endothelial,Oligodendrocyte,LPL,GPIHBP1,-0.0
Endothelial,Oligodendrocyte,SCT,GPR84,-0.0
Endothelial,Pericyte,ANXA1,FPR1,-0.0
Endothelial,Microglia,TDGF1,ACVR1C,-0.0
Endothelial,Pericyte,APOB,TREM2,-0.0
GABAergic,Astrocyte,GZMA,F2RL1,-0.0
GABAergic,Astrocyte,CYTL1,CCR2,-0.0
GABAergic,Astrocyte,EDN1,ADGRL4,-0.0
GABAergic,Astrocyte,EDN1,EDNRB,-0.0
GABAergic,Astrocyte,FGL1,LAG3,-0.0
GABAergic,Astrocyte,FN1,CD79A,-0.0
GABAergic,Astrocyte,CCL4,CCR5,-0.0
GABAergic,Endothelial,CCL19,CCR7,-0.0
GABAergic,Endothelial,CCL17,ACKR1,-0.0
GABAergic,Endothelial,CCL11,CCR5,-0.0
GABAergic,Astrocyte,PPBP,CXCR1,-0.0
GABAergic,Astrocyte,NPY,NPY5R,-0.0
GABAergic,Astrocyte,NTS,NTSR2,-0.0
GABAergic,Astrocyte,PENK,OPRL1,-0.0
GABAergic,Astrocyte,PF4,ACKR1,-0.0
GABAergic,Astrocyte,SCT,GPR84,-0.0
GABAergic,Astrocyte,PGLYRP1,TREM1,-0.0
GABAergic,Astrocyte,PPBP,ACKR1,-0.0
GABAergic,Astrocyte,PPBP,CXCR2,-0.0
GABAergic,Astrocyte,SAA1,FPR2,-0.0
GABAergic,Astrocyte,PPY,NPY5R,-0.0
GABAergic,Astrocyte,PROK2,PROKR1,-0.0
GABAergic,Astrocyte,RIMS1,SLC17A7,-0.0
GABAergic,Astrocyte,PNOC,OPRL1,-0.0
GABAergic,Astrocyte,SCT,RAMP2,-0.0
GABAergic,Endothelial,APP,FPR2,-0.0
GABAergic,Endothelial,APOB,TREM2,-0.0
GABAergic,Astrocyte,SELPLG,SELL,-0.0
GABAergic,Astrocyte,SNCA,LAG3,-0.0
GABAergic,Astrocyte,COL3A1,MAG,-0.0
GABAergic,Astrocyte,TDGF1,ACVR1C,-0.0
GABAergic,Astrocyte,CGA,RAMP2,-0.0
GABAergic,Astrocyte,CCL4,CCR3,-0.0
GABAergic,Astrocyte,CCL8,ACKR1,-0.0
GABAergic,Astrocyte,CCL8,CCR1,-0.0
GABAergic,Astrocyte,CCL2,CCR3,-0.0
GABAergic,Endothelial,CCL2,CCR1,-0.0
GABAergic,Astrocyte,CCL24,CCR2,-0.0
GABAergic,Astrocyte,CCL24,CCR3,-0.0
GABAergic,Astrocyte,HP,ASGR1,-0.0
GABAergic,Astrocyte,HP,CD163,-0.0
GABAergic,Astrocyte,HSPA1A,GRIN2D,-0.0
GABAergic,Astrocyte,IL34,PTPRZ1,-0.0
GABAergic,Astrocyte,IL6,F3,-0.0
GABAergic,Astrocyte,IL6,MUSK,-0.0
GABAergic,Astrocyte,CXCL9,ACKR1,-0.0
GABAergic,Astrocyte,ITIH2,FCER1A,-0.0
GABAergic,Astrocyte,CXCL5,CXCR2,-0.0
GABAergic,Astrocyte,CSF2,CSF1R,-0.0
GABAergic,Astrocyte,CXCL12,AVPR1A,-0.0
GABAergic,Astrocyte,CSF3,CSF1R,-0.0
GABAergic,Astrocyte,CXCL1,ACKR1,-0.0
GABAergic,Astrocyte,CXCL1,CXCR1,-0.0
GABAergic,Astrocyte,CXCL9,CCR3,-0.0
GABAergic,Astrocyte,HDC,HRH3,-0.0
GABAergic,Astrocyte,GAST,GPR152,-0.0
GABAergic,Astrocyte,GAST,CCKBR,-0.0
GABAergic,Astrocyte,CCL28,CCR3,-0.0
GABAergic,Astrocyte,CCL3,CCR1,-0.0
GABAergic,Astrocyte,CCL3,CCR3,-0.0
GABAergic,Astrocyte,CCL3,CCR5,-0.0
GABAergic,Astrocyte,CCL4,CCR1,-0.0
GABAergic,Astrocyte,CGA,GPR84,-0.0
GABAergic,Astrocyte,CCL7,CCR5,-0.0
GABAergic,Astrocyte,TIMP1,CD63,-0.0
GABAergic,Astrocyte,XCL1,XCR1,-0.0
GABAergic,Endothelial,CCL3,CCR1,-0.0
GABAergic,Endothelial,CCL3,CCR3,-0.0
GABAergic,Endothelial,CCL3,CCR5,-0.0
GABAergic,Endothelial,CCL4,CCR1,-0.0
GABAergic,Endothelial,CCL4,CCR3,-0.0
GABAergic,Endothelial,CCL4,CCR5,-0.0
GABAergic,Endothelial,CCL4,GPR152,-0.0
GABAergic,Endothelial,CCL5,CCR3,-0.0
GABAergic,Endothelial,CCL24,CCR3,-0.0
GABAergic,Endothelial,CCL5,CCR5,-0.0
GABAergic,Endothelial,CCL7,CCR1,-0.0
GABAergic,Endothelial,CCL7,CCR3,-0.0
GABAergic,Endothelial,SELPLG,SELL,-0.0
GABAergic,Astrocyte,CXCL10,ACKR1,-0.0
GABAergic,Astrocyte,CXCL10,SDC4,-0.0
GABAergic,Endothelial,CXCL3,CXCR1,-0.0
GABAergic,Endothelial,CXCL3,CXCR2,-0.0
GABAergic,Endothelial,CXCL5,ACKR1,-0.0
GABAergic,Endothelial,CXCL5,CXCR1,-0.0
GABAergic,Endothelial,CXCL5,CXCR2,-0.0
GABAergic,Endothelial,CXCL9,ACKR1,-0.0
GABAergic,Endothelial,CYTL1,CCR2,-0.0
GABAergic,Endothelial,CXCL9,CCR3,-0.0
GABAergic,Endothelial,CXCL2,XCR1,-0.0
GABAergic,Endothelial,EDN1,EDNRB,-0.0
GABAergic,Endothelial,F10,F3,-0.0
GABAergic,Endothelial,FGL1,LAG3,-0.0
GABAergic,Endothelial,FN1,CD79A,-0.0
Endothelial,Pericyte,APOB,LSR,-0.0
GABAergic,Endothelial,CCL5,CCR1,-0.0
GABAergic,Astrocyte,VWF,SIRPA,-0.0
GABAergic,Endothelial,B2M,KLRD1,-0.0
GABAergic,Endothelial,B2M,KLRC1,-0.0
GABAergic,Endothelial,ADM,GPR84,-0.0
GABAergic,Endothelial,ADM,RAMP1,-0.0
GABAergic,Endothelial,ADM,RAMP2,-0.0
GABAergic,Endothelial,ANGPTL4,GPIHBP1,-0.0
GABAergic,Endothelial,ANGPTL4,SDC4,-0.0
GABAergic,Endothelial,ANXA1,FPR1,-0.0
GABAergic,Endothelial,APOB,LSR,-0.0
GABAergic,Astrocyte,RLN3,GPR84,-0.0
GABAergic,Astrocyte,RLN3,RAMP2,-0.0
GABAergic,Astrocyte,S100A4,CCR5,-0.0
GABAergic,Astrocyte,SAA1,FPR1,-0.0
GABAergic,Endothelial,CCL8,CCR1,-0.0
GABAergic,Endothelial,CCL28,CCR3,-0.0
GABAergic,Endothelial,CCL24,CCR2,-0.0
GABAergic,Endothelial,BMP8A,TGFBR1,-0.0
GABAergic,Endothelial,CCL11,ACKR1,-0.0
GABAergic,Endothelial,CALCA,GPR84,-0.0
GABAergic,Endothelial,CALCB,GPR84,-0.0
GABAergic,Endothelial,CALCB,RAMP1,-0.0
GABAergic,Endothelial,CALCB,RAMP2,-0.0
GABAergic,Endothelial,CAMP,FPR2,-0.0
GABAergic,Endothelial,CCL1,ACKR1,-0.0
GABAergic,Endothelial,CCL11,CCR2,-0.0
GABAergic,Endothelial,CCL2,CCR5,-0.0
GABAergic,Endothelial,CCL11,CCR3,-0.0
GABAergic,Endothelial,CCL8,ACKR1,-0.0
GABAergic,Astrocyte,CXCL1,CXCR2,-0.0
GABAergic,Endothelial,CCL7,CCR5,-0.0
GABAergic,Endothelial,CCL7,CCR2,-0.0
GABAergic,Endothelial,B2M,KLRC2,-0.0
GABAergic,Astrocyte,CCL7,CCR3,-0.0
Pericyte,Pericyte,XCL1,XCR1,-0.0
GABAergic,Astrocyte,CCL7,CCR1,-0.0
Endothelial,Oligodendrocyte,CCL2,CCR1,-0.0
Endothelial,Oligodendrocyte,CCL2,CCR2,-0.0
Endothelial,Oligodendrocyte,CCL2,CCR3,-0.0
Endothelial,Oligodendrocyte,CCL2,CCR5,-0.0
Endothelial,Oligodendrocyte,CCL24,CCR2,-0.0
Endothelial,Oligodendrocyte,CCL19,CCR7,-0.0
Endothelial,Oligodendrocyte,CALCB,RAMP2,-0.0
Endothelial,Oligodendrocyte,CCL11,CCR5,-0.0
Endothelial,Oligodendrocyte,CALCB,RAMP1,-0.0
Endothelial,Oligodendrocyte,CCL4,CCR5,-0.0
Endothelial,Oligodendrocyte,CCL4,GPR152,-0.0
Endothelial,Oligodendrocyte,CCL5,ACKR1,-0.0
Endothelial,Oligodendrocyte,CCL5,CCR1,-0.0
Endothelial,Oligodendrocyte,CCL5,CCR5,-0.0
Endothelial,Oligodendrocyte,CCL3,CCR1,-0.0
Endothelial,Oligodendrocyte,CCL5,SDC4,-0.0
Endothelial,Oligodendrocyte,CCL7,ACKR1,-0.0
Endothelial,Oligodendrocyte,CCL7,CCR1,-0.0
Endothelial,Oligodendrocyte,CCL7,CCR2,-0.0
Endothelial,Oligodendrocyte,CCL7,CCR3,-0.0
Endothelial,Oligodendrocyte,CCL8,ACKR1,-0.0
Endothelial,Oligodendrocyte,CCL3,CCR3,-0.0
Endothelial,Oligodendrocyte,CCL28,CCR3,-0.0
Endothelial,Oligodendrocyte,THBS1,SDC4,-0.0
Endothelial,Oligodendrocyte,TNF,FAS,-0.0
GABAergic,Astrocyte,CCL1,ACKR1,-0.0
Endothelial,Oligodendrocyte,TNF,VSIR,-0.0
Endothelial,Pericyte,IL6,F3,-0.0
Endothelial,Pericyte,FN1,CD79A,-0.0
Endothelial,Oligodendrocyte,CCL2,ACKR1,-0.0
Endothelial,Oligodendrocyte,CCL24,CCR3,-0.0
Endothelial,Oligodendrocyte,CAMP,FPR2,-0.0
Endothelial,Oligodendrocyte,CCL17,ACKR1,-0.0
Endothelial,Pericyte,APP,FPR2,-0.0
GABAergic,Astrocyte,CCL7,CCR2,-0.0
Endothelial,Oligodendrocyte,XCL1,XCR1,-0.0
Endothelial,Pericyte,CCL24,CCR3,-0.0
Endothelial,Pericyte,CCL24,CCR2,-0.0
Endothelial,Pericyte,CCL2,CCR5,-0.0
Endothelial,Pericyte,TNF,VSIR,-0.0
Endothelial,Pericyte,VWF,SIRPA,-0.0
Endothelial,Pericyte,CXCL5,ACKR1,-0.0
Endothelial,Pericyte,CXCL3,CXCR2,-0.0
Endothelial,Pericyte,CXCL3,CXCR1,-0.0
Endothelial,Pericyte,CCL2,CCR2,-0.0
Endothelial,Pericyte,CCL11,CCR2,-0.0
Endothelial,Pericyte,CCL11,CCR3,-0.0
Endothelial,Pericyte,CXCL5,CXCR1,-0.0
Endothelial,Pericyte,CCL11,CCR5,-0.0
Endothelial,Pericyte,CCL19,CCR7,-0.0
Endothelial,Pericyte,CCL2,ACKR1,-0.0
Endothelial,Pericyte,CCL2,CCR1,-0.0
Endothelial,Pericyte,CCL2,CCR3,-0.0
Endothelial,Pericyte,CCL1,ACKR1,-0.0
Endothelial,Pericyte,TIMP1,CD63,-0.0
Endothelial,Pericyte,HSPA1A,GRIN2D,-0.0
Endothelial,Pericyte,HP,CD163,-0.0
Endothelial,Pericyte,HP,ASGR1,-0.0
Endothelial,Oligodendrocyte,CAMP,IGF1R,-0.0
Endothelial,Oligodendrocyte,CCL1,ACKR1,-0.0
Endothelial,Oligodendrocyte,CCL11,ACKR1,-0.0
Endothelial,Oligodendrocyte,CCL11,CCR2,-0.0
Endothelial,Oligodendrocyte,CCL11,CCR3,-0.0
Endothelial,Pericyte,CCL17,ACKR1,-0.0
Endothelial,Pericyte,CXCL5,CXCR2,-0.0
Endothelial,Oligodendrocyte,CCL7,CCR5,-0.0
Endothelial,Pericyte,CXCL9,ACKR1,-0.0
Endothelial,Pericyte,PSAP,GPR37,-0.0
Endothelial,Pericyte,B2M,KLRC2,-0.0
GABAergic,Endothelial,SNCA,LAG3,-0.0
GABAergic,Endothelial,SCT,RAMP2,-0.0
GABAergic,Astrocyte,CD34,SELL,-0.0
GABAergic,Astrocyte,CD40LG,CD53,-0.0
GABAergic,Astrocyte,CD40LG,CD9,-0.0
GABAergic,Astrocyte,CFP,NCR1,-0.0
GABAergic,Astrocyte,CCL5,CCR1,-0.0
GABAergic,Astrocyte,CD177,PECAM1,-0.0
GABAergic,Astrocyte,CCL4,GPR152,-0.0
GABAergic,Astrocyte,CCL11,CCR5,-0.0
