,sample,condition,leiden,cell_type,ferroptosis_score,senescence_score,consensus_senescence,isp_index,sene_senmayo,sene_cellage,sene_fridman,glutathione_metabolism,fatty_acid_elongation,iron_metabolism,isp_group,UMAP1,UMAP2
GSM5319988_sham2_1-399-1,GSM5319988_sham2,Sham,8,Astrocyte,0.792262821923839,-0.031166253101736985,-0.1594028050067863,-1.910426063406653,-0.031166253101736985,-0.25100401606425704,-0.1594028050067863,0.6144578313253012,-0.12096774193548387,1.7200000000000002,Low,-5.322835,14.028342
GSM5319988_sham2_1-400-1,GSM5319988_sham2,Sham,7,Pericyte,1.7691503411842393,0.36987593052109186,-0.12501885085205852,-0.967726711200585,0.36987593052109186,-0.30120481927710846,-0.12501885085205852,-0.05823293172690758,-0.13306451612903225,7.628000000000001,Mid,0.2354197,9.320241
GSM5319988_sham2_1-401-1,GSM5319988_sham2,Sham,6,Astrocyte,1.25429231785164,0.08238213399503719,-0.2940732921128035,-1.6435165079249696,0.08238213399503719,-0.44176706827309237,-0.2940732921128035,1.2068273092369477,0.3225806451612903,4.296,Low,-5.893901,6.33149
GSM5319988_sham2_1-402-1,GSM5319988_sham2,Sham,0,Endothelial,0.5447941888619855,0.2578660049627791,-0.09312320916905444,-1.23101992218055,0.2578660049627791,-0.15863453815261044,-0.09312320916905444,-0.16265060240963855,-0.05241935483870968,1.8800000000000001,Low,10.747533,8.453566
GSM5319988_sham2_1-403-1,GSM5319988_sham2,Sham,0,Endothelial,0.49031476997578693,0.20263027295285363,-0.026164982657216104,-1.360858355419673,0.20263027295285363,-0.1706827309236948,-0.026164982657216104,-0.10240963855421689,-0.04435483870967742,1.144,Low,12.233443,7.3943686
GSM5319988_sham2_1-404-1,GSM5319988_sham2,Sham,2,Microglia,0.527294739159146,0.16719602977667494,0.05293319258030463,-1.44415093523345,0.16719602977667494,-0.21084337349397592,0.05293319258030463,-0.3413654618473896,-0.06854838709677419,1.7800000000000002,Low,8.863833,-5.2270937
GSM5319988_sham2_1-405-1,GSM5319988_sham2,Sham,0,Endothelial,1.6540281752146158,1.1087841191066996,0.024656914492535043,0.43799587946190555,1.1087841191066996,0.013052208835341361,0.024656914492535043,-0.08433734939759036,-0.07258064516129033,6.696,High,10.208283,10.37375
GSM5319988_sham2_1-406-1,GSM5319988_sham2,Sham,0,Endothelial,0.6660796830288356,0.35305210918114144,0.04471422108279294,-1.007273188170992,0.35305210918114144,0.008032128514056214,0.04471422108279294,0.3293172690763052,-0.05241935483870968,0.8839999999999999,Mid,11.255473,8.018361
GSM5319988_sham2_1-407-1,GSM5319988_sham2,Sham,2,Microglia,0.6719678626458288,0.5466004962779156,-0.017946011159704428,-0.6138404024231969,0.5466004962779156,-0.022088353413654616,-0.017946011159704428,-0.14257028112449802,0.13440860215053763,2.976,Mid,8.145989,-4.415201
GSM5319988_sham2_1-408-1,GSM5319988_sham2,Sham,0,Endothelial,0.6678956636583756,0.44674937965260547,-0.03370532348062133,-0.7870261423889034,0.44674937965260547,-0.14558232931726905,-0.03370532348062133,0.9397590361445782,0.13440860215053763,0.512,Mid,10.621164,5.4322686
GSM5319988_sham2_1-409-1,GSM5319988_sham2,Sham,22,Endothelial,0.5954765573409642,0.30684863523573197,-0.07276428894586037,-1.1158801794967994,0.30684863523573197,-0.27710843373493976,-0.07276428894586037,0.4056224899598394,0.025537634408602128,1.8239999999999998,Mid,5.246278,14.404935
GSM5319988_sham2_1-410-1,GSM5319988_sham2,Sham,4,Endothelial,0.6331719128329297,0.34540942928039703,-0.0619816015683909,-1.025238254405336,0.34540942928039703,-0.08534136546184738,-0.0619816015683909,0.2068273092369478,-0.028225806451612902,1.304,Mid,10.209659,4.4695125
GSM5319988_sham2_1-411-1,GSM5319988_sham2,Sham,4,Endothelial,0.4209773277569888,0.5926550868486352,-0.15902578796561603,-0.8826639640996484,0.5926550868486352,-0.17771084337349402,-0.15902578796561603,0.21285140562248994,-0.04435483870967742,1.004,Mid,7.074077,2.4385169
GSM5319988_sham2_1-412-1,GSM5319988_sham2,Sham,0,Endothelial,1.2328857583094872,0.47439205955334984,-0.05949328909666718,-0.7220485976322175,0.47439205955334984,-0.23493975903614459,-0.05949328909666718,-0.14457831325301207,-0.056451612903225805,3.352,Mid,10.293332,6.989194
GSM5319988_sham2_1-413-1,GSM5319988_sham2,Sham,0,Endothelial,0.5761611270085847,0.05042183622828783,-0.12607449856733524,-1.7186431485413178,0.05042183622828783,-0.20080321285140562,-0.12607449856733524,0.06827309236947787,-0.04435483870967742,1.268,Low,11.31111,9.197316
GSM5319988_sham2_1-414-1,GSM5319988_sham2,Sham,4,Endothelial,0.7953444860224522,0.704863523573201,-0.027974664454833376,-0.4816977965739085,0.704863523573201,-0.0923694779116466,-0.027974664454833376,0.355421686746988,0.30913978494623656,0.404,Mid,7.476857,4.294045
GSM5319988_sham2_1-415-1,GSM5319988_sham2,Sham,2,Microglia,0.6328967642526965,0.5619354838709678,0.01606092595385311,-0.6556875255958083,0.5619354838709678,-0.20080321285140562,0.01606092595385311,-0.30120481927710846,0.12634408602150538,2.044,Mid,7.8788633,-3.0437913
GSM5319988_sham2_1-416-1,GSM5319988_sham2,Sham,15,Astrocyte,0.8097622716266785,0.7444665012406947,0.04825818126979339,-0.4662556187271139,0.7444665012406947,-0.059236947791164674,0.04825818126979339,-1.823293172690763,-0.10080645161290322,-5.504,Mid,-1.5414604,-2.6559606
GSM5319988_sham2_1-417-1,GSM5319988_sham2,Sham,8,Astrocyte,0.8213735417125247,0.04401985111662532,-0.12290755542150505,-1.733691807919437,0.04401985111662532,-0.34839357429718876,-0.12290755542150505,0.15863453815261053,0.11962365591397847,2.6399999999999997,Low,-5.138969,15.064233
GSM5319988_sham2_1-418-1,GSM5319988_sham2,Sham,0,Endothelial,0.6460488663878494,0.6479900744416873,0.14257028112449796,-0.6416009587813659,0.6479900744416873,0.14257028112449796,0.08445181722213843,-0.024096385542168697,0.12231182795698924,2.444,Mid,9.958403,5.8535657
GSM5319988_sham2_1-419-1,GSM5319988_sham2,Sham,0,Endothelial,0.44353951133612146,0.2717617866004963,0.040160642570281124,-1.1983561653908332,0.2717617866004963,0.040160642570281124,0.00927461921278841,0.4216867469879518,-0.036290322580645164,1.432,Low,8.6823225,6.1688695
GSM5319988_sham2_1-420-1,GSM5319988_sham2,Sham,0,Endothelial,0.15474356152322252,0.18724565756823824,-0.02043432363142815,-1.397021800436859,0.18724565756823824,-0.13855421686746988,-0.02043432363142815,-0.20080321285140562,-0.028225806451612902,0.776,Low,10.917742,6.77215
GSM5319988_sham2_1-421-1,GSM5319988_sham2,Sham,14,Endothelial,1.1299251595861763,1.0118114143920596,0.00814356808927763,-0.12334496715210987,1.0118114143920596,-0.17168674698795183,0.00814356808927763,0.11847389558232935,-0.06048387096774194,2.6879999999999997,High,15.308571,5.153134
GSM5319988_sham2_1-422-1,GSM5319988_sham2,Sham,4,Endothelial,0.4798040942108739,0.35766749379652607,-0.08633690242798975,-0.996424154665836,0.35766749379652607,-0.1315261044176707,-0.08633690242798975,0.47991967871485947,-0.04838709677419355,0.632,Mid,9.993677,5.180116
GSM5319988_sham2_1-423-1,GSM5319988_sham2,Sham,2,Microglia,0.5257539071098394,0.5804466501240695,-0.024096385542168697,-0.7704429464649272,0.5804466501240695,-0.024096385542168697,-0.08920223194088372,-0.1104417670682731,-0.028225806451612902,1.8240000000000003,Mid,7.971688,-4.7057824
GSM5319988_sham2_1-424-1,GSM5319988_sham2,Sham,7,Pericyte,1.225016508914814,0.28540942928039703,-0.11069220328758861,-1.1662756899723619,0.28540942928039703,-0.17570281124497994,-0.11069220328758861,0.04417670682730923,-0.12903225806451613,5.172,Mid,0.7406733,9.9177065
GSM5319988_sham2_1-425-1,GSM5319988_sham2,Sham,0,Endothelial,0.8295179396874311,0.6265012406947891,-0.09063489669733071,-0.4450962987003993,0.6265012406947891,-0.2248995983935743,-0.09063489669733071,0.23694779116465858,-0.06854838709677419,1.992,Mid,11.171866,9.048766
GSM5319988_sham2_1-426-1,GSM5319988_sham2,Sham,0,Endothelial,0.4274158045344486,0.5480397022332506,-0.005429045392851772,-0.8757680297176829,0.5480397022332506,-0.18574297188755023,-0.005429045392851772,-0.16867469879518077,0.1021505376344086,1.084,Mid,11.51295,8.3513365
GSM5319988_sham2_1-427-1,GSM5319988_sham2,Sham,2,Microglia,0.33793748624257103,0.17945409429280398,0.1868496456039813,-1.4153368354939502,0.17945409429280398,0.3353413654618474,0.1868496456039813,-0.27710843373493976,-0.06048387096774194,0.82,Low,6.675834,-3.6819355
GSM5319988_sham2_1-428-1,GSM5319988_sham2,Sham,0,Endothelial,0.42532467532467527,0.46218362282878417,-0.0605489368119439,-0.8780077349015691,0.46218362282878417,-0.19879518072289157,-0.0605489368119439,-0.05622489959839361,-0.04032258064516129,0.9039999999999999,Mid,9.220989,10.229739
GSM5319988_sham2_1-429-1,GSM5319988_sham2,Sham,4,Endothelial,0.48387629319832703,0.13965260545905706,-0.10315186246418338,-1.5088951674416384,0.13965260545905706,-0.1465863453815261,-0.10315186246418338,0.05622489959839355,-0.04032258064516129,0.9359999999999999,Low,9.628796,3.597687
GSM5319988_sham2_1-430-1,GSM5319988_sham2,Sham,4,Endothelial,0.34619194364957073,0.500545905707196,-0.00791735786457548,-0.9627628942286328,0.500545905707196,-0.14759036144578314,-0.00791735786457548,-0.07228915662650603,-0.05241935483870968,0.612,Mid,5.7364106,3.119176
GSM5319988_sham2_1-431-1,GSM5319988_sham2,Sham,2,Microglia,0.4032027294739159,0.4083870967741935,-0.08022922636103152,-0.9017014581626815,0.4083870967741935,-0.1706827309236948,-0.08022922636103152,-0.2289156626506024,-0.028225806451612902,1.8920000000000001,Mid,9.446097,-5.0877705
GSM5319988_sham2_1-432-1,GSM5319988_sham2,Sham,17,Endothelial,0.18919216376843495,0.3960794044665012,-0.07057759010707285,-1.1309176018504077,0.3960794044665012,-0.13353413654618473,-0.07057759010707285,-0.15863453815261044,-0.024193548387096774,0.8599999999999999,Mid,4.688897,16.074028
GSM5319988_sham2_1-433-1,GSM5319988_sham2,Sham,4,Endothelial,0.7104886638784944,0.414590570719603,-0.019076305220883535,-0.8626194081022474,0.414590570719603,-0.019076305220883535,-0.047654954003920974,0.09236947791164657,-0.03225806451612903,0.956,Mid,9.075493,3.5120604
GSM5319988_sham2_1-434-1,GSM5319988_sham2,Sham,7,Pericyte,0.1310807836231565,0.2794044665012407,-0.0046750113105112415,-1.1931578301184045,0.2794044665012407,-0.0783132530120482,-0.0046750113105112415,-0.0020080321285140534,-0.056451612903225805,-0.01999999999999999,Low,-2.658041,10.053828
GSM5319988_sham2_1-435-1,GSM5319988_sham2,Sham,2,Microglia,0.8767334360554699,0.8338461538461539,-0.010782687377469471,-0.39452611323265196,0.8338461538461539,-0.09738955823293173,-0.010782687377469471,-0.11847389558232932,-0.028225806451612902,1.98,Mid,7.0827985,-4.2744746
GSM5319988_sham2_1-436-1,GSM5319988_sham2,Sham,7,Pericyte,0.6555690072639225,0.5112655086848634,-0.07917357864575478,-0.63537298586522,0.5112655086848634,-0.25502008032128515,-0.07917357864575478,0.22489959839357426,-0.056451612903225805,1.624,Mid,-0.8521172,9.816084
GSM5319988_sham2_1-437-1,GSM5319988_sham2,Sham,0,Endothelial,0.4327536869909751,0.2870967741935484,0.1800633388629166,-1.1623093766478962,0.2870967741935484,-0.051204819277108446,0.1800633388629166,-0.07028112449799198,-0.03225806451612903,1.3960000000000001,Mid,9.42612,7.8057346
GSM5319988_sham2_1-438-1,GSM5319988_sham2,Sham,0,Endothelial,0.611600264142637,0.24555831265508685,-0.02654199969838636,-1.2599506781942988,0.24555831265508685,-0.16666666666666666,-0.02654199969838636,0.032128514056224855,-0.056451612903225805,1.26,Low,9.733179,7.3440647
GSM5319988_sham2_1-439-1,GSM5319988_sham2,Sham,7,Pericyte,1.8498239049086507,0.29468982630272955,-0.027974664454833376,-1.1444609666878012,0.29468982630272955,-0.18373493975903615,-0.027974664454833376,-0.14056224899598396,-0.05241935483870968,8.252,Mid,-0.030377375,9.800919
GSM5319988_sham2_1-440-1,GSM5319988_sham2,Sham,6,Astrocyte,4.7246863306185345,0.0540446650124069,-0.5122153521339164,-1.7101272405211416,0.0540446650124069,-0.7349397590361446,-0.5122153521339164,8.1285140562249,0.013440860215053752,12.388,Low,-10.38321,7.020497
GSM5319988_sham2_1-441-1,GSM5319988_sham2,Sham,7,Pericyte,0.4782632621615673,0.13647642679900746,-0.06627959583773187,-1.5163611689935732,0.13647642679900746,-0.22690763052208834,-0.06627959583773187,-0.2891566265060241,-0.056451612903225805,1.936,Low,-2.186252,10.334135
GSM5319988_sham2_1-442-1,GSM5319988_sham2,Sham,2,Microglia,0.5863966541932644,0.2777667493796526,-0.04230131201930329,-1.1842407562067059,0.2777667493796526,-0.13855421686746988,-0.04230131201930329,0.1827309236947791,-0.04435483870967742,1.568,Low,8.200884,-3.5433254
GSM5319988_sham2_1-443-1,GSM5319988_sham2,Sham,4,Endothelial,0.7750385208012327,0.7139950372208437,0.10556477152767305,-0.5034465127016461,0.7139950372208437,-0.07228915662650603,0.10556477152767305,-0.19678714859437757,-0.07661290322580645,3.016,Mid,6.1479435,3.245094
GSM5319988_sham2_1-444-1,GSM5319988_sham2,Sham,0,Endothelial,0.6236517719568567,0.19642679900744417,-0.0021866988387875125,-1.3754403897007963,0.19642679900744417,-0.12349397590361445,-0.0021866988387875125,0.47991967871485947,-0.04032258064516129,0.732,Low,9.379217,6.990928
GSM5319988_sham2_1-445-1,GSM5319988_sham2,Sham,4,Endothelial,0.6180387409200968,0.6402481389578164,-0.12501885085205852,-0.6716012203234212,0.6402481389578164,-0.26907630522088355,-0.12501885085205852,0.09236947791164651,0.11021505376344085,1.8440000000000003,Mid,4.335948,3.0106328
GSM5319988_sham2_1-446-1,GSM5319988_sham2,Sham,2,Microglia,0.4453554919656614,0.9828287841191068,-0.05911627205549691,-0.8565537168243431,0.9828287841191068,-0.21084337349397592,-0.05911627205549691,-0.03212851405622491,-0.07258064516129033,1.604,Mid,7.510131,-4.389609
GSM5319988_sham2_1-447-1,GSM5319988_sham2,Sham,0,Endothelial,1.325445740699978,0.8444665012406947,-0.09674257276428896,0.08606746754125412,0.8444665012406947,-0.2520080321285141,-0.09674257276428896,0.319277108433735,-0.08870967741935484,3.408,High,10.4742155,9.471694
GSM5319988_sham2_1-448-1,GSM5319988_sham2,Sham,10,Microglia,0.3564274708342505,0.5420347394540943,-0.05911627205549691,-0.9518001267496106,0.5420347394540943,-0.09939759036144578,-0.05911627205549691,-0.24899598393574296,-0.04435483870967742,1.676,Mid,3.097562,-7.258513
GSM5319988_sham2_1-449-1,GSM5319988_sham2,Sham,13,Pericyte,1.5862315650451242,1.2852109181141438,-0.10782687377469463,0.36538227981590937,1.2852109181141438,-0.3674698795180723,-0.10782687377469463,-0.35742971887550207,-0.0846774193548387,7.008,High,-3.2531085,7.790395
