compound,gene,binding_probability
Kaempferol,CCND1,0.44878795742988586
Scutellarein,GCLM,0.44878774881362915
Kaempferol,HSPA5,0.44878748059272766
Wogonin,MAP3K14,0.4487835466861725
Luteolin,MMP3,0.44878238439559937
Kaempferol,MMP12,0.4487806558609009
Galangin,BRD4,0.4487780034542084
Kaempferol,XRCC6,0.4487776756286621
Luteolin,LPIN2,0.44877561926841736
Scutellarein,NFKB1,0.44877490401268005
Galangin,BNIP3L,0.44877442717552185
Baicalein,ABCC2,0.4487727880477905
DFO,S100A8,0.4487719237804413
Kaempferol,HDAC3,0.4487709701061249
Kaempferol,CHEK2,0.4487708508968353
Baicalein,MMP13,0.44876760244369507
Scutellarein,FN1,0.44876721501350403
Galangin,ATR,0.44876691699028015
Luteolin,SESN2,0.4487665295600891
Wogonin,HMOX1,0.4487636089324951
Kaempferol,MNT,0.44876354932785034
Luteolin,PTEN,0.4487619400024414
Kaempferol,CHAC1,0.448756605386734
Baicalein,FABP5,0.44875627756118774
Kaempferol,MRE11,0.44875213503837585
Galangin,MMP9,0.44875118136405945
Baicalein,PCNA,0.44874972105026245
DFO,TFRC,0.44874969124794006
Luteolin,GCLC,0.4487493932247162
Kaempferol,H2AX,0.44874849915504456
Luteolin,EIF2A,0.4487476646900177
Wogonin,IL1B,0.4487472474575043
Kaempferol,MMP1,0.44874709844589233
Kaempferol,FTL,0.44874608516693115
Baicalein,MDM2,0.4487459063529968
Scutellarein,CDK4,0.4487457871437073
Kaempferol,CXCL8,0.4487420618534088
Kaempferol,CRYAB,0.4487416744232178
Galangin,CD82,0.4487408995628357
Luteolin,SLC40A1,0.4487404227256775
Kaempferol,GABARAP,0.4487397372722626
DFO,PTGS2,0.4487383961677551
Galangin,SIRT6,0.4487380087375641
Galangin,GPX4,0.4487374424934387
Wogonin,IFNG,0.4487358033657074
Scutellarein,CDKN1A,0.44873490929603577
Luteolin,ALOX12,0.44873490929603577
Kaempferol,STEAP3,0.4487318694591522
Luteolin,TERF1,0.4487314820289612
Luteolin,CCNA2,0.4487307667732239
Luteolin,FOXO1,0.44872966408729553
Luteolin,TBX2,0.448727548122406
Kaempferol,ADIPOQ,0.4487253427505493
Luteolin,CDKN2B,0.4487241804599762
DFO,TNFAIP1,0.448723703622818
Galangin,LIG3,0.4487232267856598
Galangin,ATF2,0.4487226605415344
Luteolin,PRNP,0.44872236251831055
Quercetin,LOX,0.4487217366695404
Luteolin,ATM,0.4487200677394867
Luteolin,SLC7A11,0.44871896505355835
Kaempferol,EP300,0.4487189054489136
Luteolin,SLC39A8,0.44871786236763
Kaempferol,LPIN1,0.4487162232398987
Galangin,VDAC2,0.44871315360069275
DFO,KEAP1,0.44871196150779724
Scutellarein,NCOA4,0.4487092196941376
Baicalein,DUOX1,0.4487054646015167
DFO,HMOX1,0.44870492815971375
Galangin,VEGFA,0.4487043619155884
Wogonin,S100A8,0.4487033486366272
Galangin,TP53,0.44870296120643616
Galangin,MAPK8,0.4487026035785675
Kaempferol,DDIT3,0.4487013518810272
Luteolin,CDK2,0.4486996531486511
DFO,ALOX15,0.4486985504627228
Kaempferol,IL10,0.4486956298351288
Luteolin,PRKAA1,0.4486953914165497
Wogonin,MAPK1,0.44869470596313477
Scutellarein,BRD4,0.44869303703308105
Kaempferol,IL18,0.44869163632392883
DFO,EPHA2,0.44869011640548706
Galangin,PRKAA2,0.44868966937065125
Scutellarein,BNIP3L,0.44868943095207214
Wogonin,YAP1,0.4486861824989319
Wogonin,ALOX15,0.44868406653404236
Luteolin,RPS6KB1,0.4486836791038513
Scutellarein,ATR,0.4486820101737976
DFO,HMGB1,0.4486803710460663
Luteolin,JAK2,0.44867733120918274
DFO,MPO,0.4486764371395111
Kaempferol,IGFBP3,0.44867628812789917
Luteolin,MAX,0.44867610931396484
Luteolin,GMFB,0.44867581129074097
Luteolin,WRN,0.4486730694770813
Luteolin,MAP1LC3B,0.44867265224456787
DFO,SMURF2,0.4486716687679291
Kaempferol,CREB1,0.44866880774497986
DFO,IFNG,0.4486663043498993
Scutellarein,MMP9,0.44866621494293213
Wogonin,TXNIP,0.4486643373966217
Luteolin,CDK6,0.4486638903617859
Quercetin,TIMP1,0.4486636519432068
Wogonin,TNFAIP1,0.4486636221408844
Wogonin,HMGB1,0.44865986704826355
DFO,SOD1,0.448659211397171
DFO,YAP1,0.44865891337394714
Quercetin,HSPB1,0.44865843653678894
Kaempferol,CDO1,0.4486570954322815
DFO,IL1B,0.4486567974090576
Wogonin,KEAP1,0.4486564099788666
Kaempferol,MMP2,0.4486564099788666
Galangin,MMP10,0.44865626096725464
Scutellarein,CD82,0.448655903339386
Wogonin,TFRC,0.448655366897583
Galangin,HSPD1,0.4486551284790039
Wogonin,FBXO31,0.4486533999443054
Scutellarein,SIRT6,0.44865307211875916
Scutellarein,GPX4,0.4486524760723114
Luteolin,EIF2AK3,0.44865232706069946
Kaempferol,VDAC3,0.44865119457244873
Galangin,VCAM1,0.4486505687236786
Luteolin,CCL2,0.44864988327026367
Luteolin,SELE,0.44864922761917114
Galangin,MDM4,0.4486488401889801
Wogonin,TLR4,0.4486469030380249
Kaempferol,HERC2,0.44864681363105774
DFO,LIFR,0.448645681142807
Luteolin,TFAM,0.44864481687545776
Kaempferol,BECN1,0.44864287972450256
Kaempferol,TIMP2,0.448641836643219
Quercetin,ABCC2,0.4486391842365265
Scutellarein,LIG3,0.44863829016685486
Wogonin,IL6,0.4486381709575653
Galangin,RAD50,0.4486381709575653
Scutellarein,ATF2,0.4486376941204071
DFO,MAPK1,0.4486374258995056
Kaempferol,PARP1,0.44863682985305786
Kaempferol,SERPINE1,0.44863665103912354
Kaempferol,XRCC5,0.4486360549926758
Galangin,GADD45A,0.44863349199295044
Kaempferol,TERF2,0.44863319396972656
Luteolin,NBN,0.4486331045627594
Galangin,CCNB1,0.4486299157142639
Quercetin,MMP13,0.448628306388855
Scutellarein,VDAC2,0.44862818717956543
Kaempferol,CREBBP,0.4486280083656311
Kaempferol,GABARAPL1,0.448627233505249
Luteolin,EMP1,0.44862398505210876
Wogonin,SOCS2,0.4486238956451416
Scutellarein,MAPK8,0.44862353801727295
Baicalein,HMGA1,0.44862303137779236
Wogonin,EPHA2,0.4486217200756073
Scutellarein,VEGFA,0.44861942529678345
DFO,SOCS2,0.44861823320388794
Scutellarein,TP53,0.4486180245876312
Galangin,TRIB3,0.44861793518066406
Wogonin,LIFR,0.4486143887042999
Quercetin,FABP5,0.44861385226249695
Kaempferol,HSP90AA1,0.4486125111579895
Galangin,SLAMF8,0.4486122131347656
Wogonin,IGFBP7,0.4486120641231537
Baicalein,TNFRSF1A,0.4486119747161865
Kaempferol,LIG4,0.4486110806465149
Galangin,PRKDC,0.44861045479774475
Baicalein,CDKN2A,0.44860950112342834
Galangin,ATG7,0.4486091136932373
Wogonin,SOD1,0.44860780239105225
Kaempferol,FANCD2,0.44860756397247314
Scutellarein,PRKAA2,0.4486047327518463
Quercetin,PCNA,0.448604017496109
DFO,EDN1,0.44860246777534485
Luteolin,NUAK2,0.44860032200813293
Quercetin,MDM2,0.44860023260116577
Galangin,CD38,0.4485996961593628
Kaempferol,GOT1,0.4485982060432434
Galangin,IGFBP5,0.4485974907875061
Kaempferol,IL1A,0.448596328496933
Kaempferol,ACSL4,0.4485962390899658
DFO,TLR4,0.44859567284584045
Baicalein,COL1A2,0.44859498739242554
Luteolin,ICAM1,0.44859394431114197
Galangin,MAPK3,0.4485892951488495
Galangin,BAP1,0.44858500361442566
DFO,TXNIP,0.4485844373703003
Luteolin,RBM3,0.44858118891716003
Kaempferol,FBXL5,0.4485805034637451
Galangin,MTOR,0.448579877614975
Kaempferol,AKT1,0.4485779106616974
Galangin,CSE1L,0.44857773184776306
Kaempferol,CCNE1,0.44857725501060486
DFO,EGR1,0.4485749304294586
DFO,IL6,0.4485723376274109
Wogonin,MPO,0.4485720694065094
Galangin,ALOX5,0.44857147336006165
Scutellarein,MMP10,0.4485713541507721
Scutellarein,HSPD1,0.4485701322555542
Galangin,NFE2L2,0.4485698640346527
Galangin,TSC1,0.4485667943954468
Scutellarein,VCAM1,0.4485655725002289
Wogonin,EDN1,0.44856497645378113
Baicalein,COL1A1,0.4485642910003662
Scutellarein,MDM4,0.4485638737678528
DFO,TNFAIP3,0.44856372475624084
Baicalein,BRCA2,0.4485621452331543
Wogonin,SMURF2,0.4485620856285095
Quercetin,DUOX1,0.4485597312450409
Kaempferol,BNIP3,0.4485571086406708
Scutellarein,RAD50,0.44855326414108276
Galangin,STAT1,0.4485531747341156
Baicalein,PPARGC1A,0.44855162501335144
Galangin,HMGA2,0.4485514760017395
Luteolin,EBF3,0.4485512375831604
Galangin,XRCC1,0.4485504627227783
Kaempferol,HBP1,0.44855037331581116
Scutellarein,GADD45A,0.44854849576950073
Scutellarein,CCNB1,0.4485449492931366
Kaempferol,TNF,0.44854453206062317
DFO,IGFBP7,0.4485415518283844
Galangin,JUN,0.4485395848751068
Galangin,ACSL3,0.4485394358634949
Baicalein,FOXO3,0.44853925704956055
Luteolin,PNPLA2,0.4485364556312561
Scutellarein,TRIB3,0.4485330283641815
Galangin,GADD45B,0.44853153824806213
Galangin,TERT,0.4485305845737457
Wogonin,EGR1,0.4485302269458771
Galangin,SNAI1,0.44852975010871887
Baicalein,MAP1LC3A,0.448529452085495
Kaempferol,ATG5,0.4485280215740204
Baicalein,RELA,0.4485277533531189
Scutellarein,SLAMF8,0.4485272467136383
Baicalein,LMNB1,0.44852715730667114
Scutellarein,PRKDC,0.44852542877197266
Scutellarein,ATG7,0.4485241770744324
DFO,E2F1,0.44852307438850403
Kaempferol,CHEK1,0.44851842522621155
Scutellarein,CD38,0.44851478934288025
Scutellarein,IGFBP5,0.4485125243663788
Baicalein,HDAC2,0.44850990176200867
Baicalein,SQSTM1,0.4485081732273102
Scutellarein,MAPK3,0.44850432872772217
Scutellarein,BAP1,0.44850000739097595
Galangin,ATF4,0.4484975337982178
Luteolin,FTH1,0.44849643111228943
Scutellarein,MTOR,0.44849494099617004
Scutellarein,CSE1L,0.44849276542663574
Kaempferol,BRCA1,0.44849225878715515
Kaempferol,MMP3,0.44849109649658203
Baicalein,CDKN1B,0.4484906792640686
DFO,MAPK14,0.4484899044036865
Baicalein,HDAC1,0.44848716259002686
Galangin,PLIN2,0.4484870731830597
Scutellarein,ALOX5,0.4484865367412567
Scutellarein,NFE2L2,0.4484848976135254
Kaempferol,LPIN2,0.44848430156707764
Galangin,SLC3A2,0.448483943939209
Wogonin,TNFAIP3,0.4484822154045105
Scutellarein,TSC1,0.44848188757896423
Quercetin,COL1A2,0.448478639125824
Quercetin,HMGA1,0.44847729802131653
Kaempferol,SESN2,0.44847527146339417
Wogonin,E2F1,0.44847434759140015
DFO,PDE4B,0.44847384095191956
Quercetin,CDKN2A,0.4484736919403076
Galangin,RB1,0.4484729766845703
Galangin,STAT3,0.4484720528125763
Galangin,BLM,0.44847166538238525
Baicalein,GCLM,0.4484715759754181
Kaempferol,PTEN,0.44847068190574646
Galangin,GSS,0.44846847653388977
Scutellarein,STAT1,0.4484681785106659
Scutellarein,HMGA2,0.44846653938293457
Quercetin,TNFRSF1A,0.4484662711620331
Scutellarein,XRCC1,0.44846558570861816
Galangin,CCND1,0.4484640657901764
Galangin,HSPA5,0.4484636187553406
Luteolin,TSC2,0.4484606981277466
Baicalein,NFKB1,0.448458731174469
Kaempferol,GCLC,0.44845810532569885
Wogonin,MAPK14,0.4484579265117645
Fisetin,KLF6,0.4484574794769287
Luteolin,COL3A1,0.44845694303512573
Galangin,MMP12,0.4484567642211914
Kaempferol,EIF2A,0.44845637679100037
Scutellarein,JUN,0.4484546482563019
Scutellarein,ACSL3,0.44845449924468994
Galangin,XRCC6,0.44845378398895264
DFO,KDM6B,0.4484516680240631
Fisetin,FOXO4,0.448451429605484
Quercetin,PPARGC1A,0.4484492838382721
Kaempferol,SLC40A1,0.44844919443130493
Galangin,HDAC3,0.4484470784664154
Galangin,CHEK2,0.44844698905944824
Scutellarein,GADD45B,0.4484466016292572
Scutellarein,TERT,0.4484456479549408
Scutellarein,SNAI1,0.44844481348991394
Kaempferol,ALOX12,0.44844362139701843
Kaempferol,TERF1,0.44844016432762146
Galangin,MNT,0.44843968749046326
Kaempferol,FOXO1,0.4484383463859558
Luteolin,FOS,0.44843488931655884
Quercetin,COL1A1,0.44843366742134094
Kaempferol,CDKN2B,0.44843289256095886
Galangin,CHAC1,0.44843268394470215
Wogonin,PRKD1,0.44843265414237976
Quercetin,BRCA2,0.44843119382858276
Kaempferol,PRNP,0.4484311044216156
Luteolin,TGFB1,0.44843021035194397
Baicalein,CDK4,0.4484296143054962
Baicalein,FN1,0.4484293460845947
Galangin,MRE11,0.44842827320098877
Kaempferol,SLC39A8,0.44842660427093506
Galangin,H2AX,0.44842463731765747
Galangin,MMP1,0.44842320680618286
Galangin,FTL,0.4484221935272217
Kaempferol,SLC7A11,0.4484216272830963
Baicalein,CDKN1A,0.4484187066555023
Galangin,CXCL8,0.4484182298183441
Fisetin,LACTB,0.4484178423881531
Galangin,CRYAB,0.4484178423881531
Kaempferol,TBX2,0.4484177827835083
Galangin,GABARAP,0.4484159052371979
DFO,FOSL1,0.44841480255126953
Scutellarein,ATF4,0.44841259717941284
Kaempferol,ATM,0.44841063022613525
Kaempferol,CDK2,0.4484083354473114
Galangin,STEAP3,0.4484080672264099
DFO,NLRP3,0.44840508699417114
Kaempferol,CCNA2,0.4484042227268219
Kaempferol,PRKAA1,0.44840413331985474
Scutellarein,PLIN2,0.4484021067619324
Galangin,ADIPOQ,0.448401540517807
Scutellarein,SLC3A2,0.44839900732040405
Fisetin,E2F2,0.44839832186698914
Galangin,EP300,0.44839510321617126
Quercetin,FOXO3,0.4483935832977295
Baicalein,NCOA4,0.4483930468559265
Kaempferol,RPS6KB1,0.44839242100715637
Galangin,LPIN1,0.4483923316001892
DFO,MEN1,0.44839194416999817
Scutellarein,RB1,0.448388010263443
Scutellarein,STAT3,0.44838711619377136
Scutellarein,BLM,0.4483867287635803
Fisetin,MYC,0.44838637113571167
Kaempferol,JAK2,0.4483861029148102
Kaempferol,MAX,0.44838476181030273
Kaempferol,GMFB,0.44838452339172363
Quercetin,MAP1LC3A,0.44838380813598633
Scutellarein,GSS,0.44838351011276245
Quercetin,RELA,0.44838207960128784
Kaempferol,WRN,0.44838178157806396
Quercetin,LMNB1,0.4483814835548401
Scutellarein,CCND1,0.44837915897369385
Scutellarein,HSPA5,0.44837871193885803
Fisetin,CBS,0.44837814569473267
Galangin,DDIT3,0.44837746024131775
Baicalein,BRD4,0.4483768939971924
DFO,PPP2R2B,0.448376327753067
Baicalein,BNIP3L,0.44837328791618347
Kaempferol,CDK6,0.44837263226509094
Scutellarein,MMP12,0.4483718276023865
Galangin,IL10,0.4483717679977417
Luteolin,SIRT1,0.4483707547187805
Luteolin,RAD51,0.4483705759048462
Scutellarein,XRCC6,0.4483688473701477
Galangin,IL18,0.44836777448654175
Kaempferol,MAP1LC3B,0.4483667314052582
Baicalein,ATR,0.44836586713790894
Quercetin,HDAC2,0.4483641982078552
Wogonin,KDM6B,0.448362797498703
Quercetin,SQSTM1,0.4483625292778015
Scutellarein,HDAC3,0.4483621418476105
Scutellarein,CHEK2,0.4483620226383209
Kaempferol,CCL2,0.44835859537124634
Kaempferol,SELE,0.4483579099178314
Wogonin,NLRP3,0.4483572840690613
Scutellarein,MNT,0.4483547508716583
Kaempferol,TFAM,0.4483535885810852
Galangin,IGFBP3,0.4483523964881897
Kaempferol,EIF2AK3,0.4483501613140106
Baicalein,MMP9,0.44835010170936584
DFO,IRF7,0.44834980368614197
Scutellarein,CHAC1,0.4483477473258972
Quercetin,CDKN1B,0.44834497570991516
Galangin,CREB1,0.448344886302948
Scutellarein,MRE11,0.44834333658218384
Kaempferol,NBN,0.44834181666374207
Quercetin,HDAC1,0.448341429233551
Baicalein,CD82,0.4483397603034973
Scutellarein,H2AX,0.44833964109420776
Scutellarein,MMP1,0.44833827018737793
Scutellarein,FTL,0.44833725690841675
Baicalein,SIRT6,0.4483369290828705
Baicalein,GPX4,0.44833630323410034
Scutellarein,CXCL8,0.4483332335948944
Galangin,CDO1,0.44833317399024963
Scutellarein,CRYAB,0.44833290576934814
Kaempferol,EMP1,0.44833266735076904
Galangin,MMP2,0.4483325481414795
Wogonin,FOSL1,0.44833096861839294
Scutellarein,GABARAP,0.44833093881607056
DFO,SMARCB1,0.44833025336265564
Galangin,VDAC3,0.44832733273506165
Quercetin,GCLM,0.44832590222358704
Scutellarein,STEAP3,0.4483230710029602
Galangin,HERC2,0.44832292199134827
Baicalein,LIG3,0.448322057723999
Baicalein,ATF2,0.44832155108451843
Galangin,BECN1,0.44831904768943787
Galangin,TIMP2,0.4483179450035095
Scutellarein,ADIPOQ,0.4483165442943573
Quercetin,NFKB1,0.44831305742263794
Galangin,PARP1,0.44831299781799316
Galangin,SERPINE1,0.44831275939941406
Galangin,XRCC5,0.4483121931552887
Baicalein,VDAC2,0.44831210374832153
Scutellarein,EP300,0.44831007719039917
Wogonin,NOX4,0.44830965995788574
Galangin,TERF2,0.4483093321323395
Scutellarein,LPIN1,0.4483073949813843
DFO,NOX4,0.44830673933029175
Kaempferol,NUAK2,0.44830605387687683
Galangin,CREBBP,0.448304146528244
Galangin,GABARAPL1,0.44830337166786194
Baicalein,VEGFA,0.4483032822608948
Kaempferol,ICAM1,0.4483027160167694
Baicalein,TP53,0.44830188155174255
Baicalein,MAPK8,0.4483015239238739
DFO,WNT5A,0.4483007788658142
DFO,WWTR1,0.4482985734939575
DFO,ATF3,0.44829273223876953
Scutellarein,DDIT3,0.44829246401786804
Kaempferol,RBM3,0.4482899010181427
Galangin,HSP90AA1,0.4482886791229248
Baicalein,PRKAA2,0.44828855991363525
Galangin,LIG4,0.4482871890068054
Scutellarein,IL10,0.4482868015766144
Quercetin,FN1,0.4482860267162323
Quercetin,CDK4,0.44828397035598755
Galangin,FANCD2,0.44828373193740845
Scutellarein,IL18,0.4482828676700592
Wogonin,IRF7,0.44827941060066223
Galangin,GOT1,0.4482743442058563
Quercetin,CDKN1A,0.44827306270599365
Galangin,IL1A,0.4482724666595459
Galangin,ACSL4,0.4482724368572235
Scutellarein,IGFBP3,0.4482674300670624
Scutellarein,CREB1,0.44825997948646545
Kaempferol,EBF3,0.44825997948646545
Galangin,FBXL5,0.44825661182403564
Wogonin,MEN1,0.44825610518455505
Baicalein,MMP10,0.44825518131256104
Galangin,AKT1,0.4482540786266327
Baicalein,HSPD1,0.4482540190219879
Galangin,CCNE1,0.4482533633708954
DFO,PRKD1,0.4482502043247223
Baicalein,VCAM1,0.448249489068985
Scutellarein,CDO1,0.4482482373714447
Baicalein,MDM4,0.4482477009296417
Scutellarein,MMP2,0.44824761152267456
Quercetin,NCOA4,0.44824737310409546
Kaempferol,PNPLA2,0.44824522733688354
DFO,BRD7,0.44824281334877014
Scutellarein,VDAC3,0.44824233651161194
Fisetin,LOX,0.44823965430259705
Scutellarein,HERC2,0.4482380449771881
Wogonin,PDE4B,0.44823718070983887
Baicalein,RAD50,0.4482370615005493
Wogonin,PPP2R2B,0.448236882686615
Scutellarein,BECN1,0.44823411107063293
Galangin,BNIP3,0.4482332468032837
Scutellarein,TIMP2,0.4482330083847046
Baicalein,GADD45A,0.44823238253593445
DFO,PTBP1,0.4482319951057434
Quercetin,BRD4,0.44823122024536133
Baicalein,CCNB1,0.4482288360595703
Scutellarein,PARP1,0.44822806119918823
Scutellarein,SERPINE1,0.4482278823852539
Quercetin,BNIP3L,0.44822758436203003
Scutellarein,XRCC5,0.44822728633880615
Galangin,HBP1,0.44822654128074646
Scutellarein,TERF2,0.44822442531585693
Galangin,TNF,0.44822070002555847
Quercetin,ATR,0.4482201635837555
Scutellarein,CREBBP,0.4482192397117615
Scutellarein,GABARAPL1,0.4482184052467346
Baicalein,TRIB3,0.44821685552597046
Baicalein,SLAMF8,0.44821110367774963
Baicalein,PRKDC,0.44820937514305115
Baicalein,ATG7,0.4482080340385437
Kaempferol,FTH1,0.4482051730155945
Quercetin,MMP9,0.4482043981552124
Galangin,ATG5,0.4482041597366333
Scutellarein,HSP90AA1,0.4482037425041199
Scutellarein,LIG4,0.44820231199264526
Scutellarein,FANCD2,0.44819876551628113
Baicalein,CD38,0.4481986463069916
Baicalein,IGFBP5,0.4481964111328125
Galangin,CHEK1,0.44819459319114685
Quercetin,CD82,0.44819405674934387
Quercetin,SIRT6,0.44819119572639465
Quercetin,GPX4,0.4481905996799469
Scutellarein,GOT1,0.4481894075870514
Baicalein,MAPK3,0.4481882154941559
Scutellarein,IL1A,0.44818755984306335
Scutellarein,ACSL4,0.4481874406337738
Baicalein,BAP1,0.44818389415740967
Fisetin,ABCC2,0.4481829106807709
Fisetin,TIMP1,0.4481815993785858
Baicalein,MTOR,0.44817882776260376
Baicalein,CSE1L,0.44817662239074707
Quercetin,LIG3,0.44817644357681274
Fisetin,HSPB1,0.44817638397216797
Quercetin,ATF2,0.448175847530365
Wogonin,SMARCB1,0.44817328453063965
Fisetin,MMP13,0.44817203283309937
Scutellarein,FBXL5,0.4481717050075531
Baicalein,ALOX5,0.44817039370536804
Kaempferol,TSC2,0.44816944003105164
Scutellarein,AKT1,0.44816917181015015
Baicalein,NFE2L2,0.4481687843799591
Scutellarein,CCNE1,0.44816842675209045
Galangin,BRCA1,0.44816839694976807
Formononetin,RGS4,0.44816792011260986
Galangin,MMP3,0.44816723465919495
Quercetin,VDAC2,0.4481663703918457
Baicalein,TSC1,0.44816574454307556
Kaempferol,COL3A1,0.4481657147407532
Galangin,LPIN2,0.44816043972969055
Quercetin,VEGFA,0.4481576085090637
Fisetin,FABP5,0.44815757870674133
Quercetin,TP53,0.4481562376022339
Quercetin,MAPK8,0.44815585017204285
Baicalein,STAT1,0.4481521248817444
Galangin,SESN2,0.44815143942832947
Baicalein,HMGA2,0.4481503963470459
Baicalein,XRCC1,0.4481494426727295
Scutellarein,BNIP3,0.44814828038215637
Galangin,PTEN,0.44814684987068176
Kaempferol,FOS,0.44814369082450867
Quercetin,PRKAA2,0.4481429159641266
Scutellarein,HBP1,0.44814157485961914
Wogonin,ATF3,0.448141485452652
Kaempferol,TGFB1,0.44813889265060425
Baicalein,JUN,0.4481385052204132
Baicalein,ACSL3,0.44813841581344604
Scutellarein,TNF,0.44813573360443115
DFO,E2F3,0.4481354355812073
Galangin,GCLC,0.44813430309295654
Galangin,EIF2A,0.44813257455825806
Baicalein,GADD45B,0.44813045859336853
Baicalein,TERT,0.4481295049190521
Baicalein,SNAI1,0.44812870025634766
Galangin,SLC40A1,0.44812530279159546
Wogonin,WWTR1,0.4481234848499298
Fisetin,PCNA,0.44812193512916565
Galangin,ALOX12,0.44811978936195374
Scutellarein,ATG5,0.44811925292015076
Fisetin,MDM2,0.4481181204319
Galangin,TERF1,0.44811633229255676
Galangin,FOXO1,0.4481145143508911
Scutellarein,CHEK1,0.4481096863746643
Quercetin,MMP10,0.44810950756073
Galangin,CDKN2B,0.44810906052589417
Quercetin,HSPD1,0.44810834527015686
Galangin,PRNP,0.4481073021888733
Quercetin,VCAM1,0.44810375571250916
Galangin,SLC39A8,0.44810280203819275
Quercetin,MDM4,0.44810202717781067
Wogonin,LPCAT3,0.44810059666633606
Galangin,SLC7A11,0.448097825050354
Baicalein,ATF4,0.44809648394584656
Galangin,TBX2,0.448093980550766
Quercetin,RAD50,0.44809138774871826
Galangin,ATM,0.44808679819107056
Quercetin,GADD45A,0.4480867087841034
Baicalein,PLIN2,0.4480859935283661
Galangin,CDK2,0.4480845034122467
DFO,LPCAT3,0.44808441400527954
Scutellarein,BRCA1,0.4480834901332855
Quercetin,CCNB1,0.44808316230773926
Baicalein,SLC3A2,0.44808289408683777
Scutellarein,MMP3,0.44808229804039
Wogonin,WNT5A,0.44808220863342285
Galangin,CCNA2,0.4480803906917572
Galangin,PRKAA1,0.44808030128479004
Kaempferol,SIRT1,0.44807952642440796
Fisetin,DUOX1,0.4480777084827423
Scutellarein,LPIN2,0.4480755031108856
Baicalein,RB1,0.4480719566345215
Wogonin,BRD7,0.44807156920433044
Quercetin,TRIB3,0.4480712115764618
Baicalein,STAT3,0.4480710029602051
Baicalein,BLM,0.44807061553001404
Galangin,RPS6KB1,0.4480685591697693
Baicalein,GSS,0.44806742668151855
Scutellarein,SESN2,0.44806650280952454
Quercetin,SLAMF8,0.44806545972824097
Quercetin,PRKDC,0.4480636417865753
Baicalein,CCND1,0.4480630159378052
Baicalein,HSPA5,0.44806259870529175
Quercetin,ATG7,0.44806239008903503
Galangin,JAK2,0.4480622410774231
Scutellarein,PTEN,0.44806191325187683
Galangin,MAX,0.4480609595775604
Galangin,GMFB,0.44806066155433655
Galangin,WRN,0.44805797934532166
Baicalein,MMP12,0.4480556845664978
Quercetin,CD38,0.4480529725551605
Baicalein,XRCC6,0.4480527341365814
Quercetin,IGFBP5,0.44805070757865906
Scutellarein,GCLC,0.4480493366718292
Galangin,CDK6,0.44804880023002625
Scutellarein,EIF2A,0.44804760813713074
Kaempferol,RAD51,0.44804689288139343
Baicalein,HDAC3,0.4480460286140442
